,grid_id,mode,user_counts,lat_min,lat_max,lon_min,lon_max,clat,clon
55,16896761128,pt_drive,2,20.913939999999997,20.914039999999996,110.0832,110.08330000000001,20.91399,110.08325
56,16909660410,pt_drive,4,20.91604,20.91614,110.0696,110.0697,20.91609,110.06965
57,16909660457,pt_drive,3,20.91604,20.91614,110.0743,110.0744,20.91609,110.07435
58,16910889050,pt_drive,1,20.91624,20.916339999999998,110.082,110.0821,20.91629,110.08205
59,16914574705,pt_drive,1,20.916839999999997,20.916939999999997,110.0927,110.0928,20.91689,110.09275
60,16914574707,pt_drive,1,20.916839999999997,20.916939999999997,110.09289999999999,110.09299999999999,20.91689,110.09294999999999
61,16915802660,pt_drive,1,20.91704,20.91714,110.03659999999999,110.0367,20.91709,110.03665
62,16920103074,pt_drive,1,20.91774,20.917839999999998,110.0974,110.0975,20.91779,110.09745
63,16928702364,pt_drive,1,20.91914,20.91924,110.0652,110.06530000000001,20.91919,110.06525
64,16936687979,pt_drive,2,20.92044,20.92054,110.09129999999999,110.0914,20.92049,110.09134999999999
65,16958186763,pt_drive,1,20.923939999999998,20.924039999999998,110.0667,110.0668,20.92399,110.06675
66,16962486524,pt_drive,4,20.924639999999997,20.924739999999996,110.06219999999999,110.0623,20.92469,110.06224999999999
67,16971700374,pt_drive,3,20.926139999999997,20.926239999999996,110.0602,110.0603,20.92619,110.06025
68,16977228671,pt_drive,2,20.927039999999998,20.927139999999998,110.0577,110.0578,20.92709,110.05775
69,16979071759,pt_drive,1,20.927339999999997,20.927439999999997,110.0891,110.0892,20.92739,110.08915
70,16983985595,pt_drive,1,20.92814,20.92824,110.0663,110.0664,20.92819,110.06635
71,16996885010,pt_drive,3,20.930239999999998,20.930339999999998,110.066,110.0661,20.93029,110.06605
72,17002413621,pt_drive,2,20.93114,20.93124,110.0949,110.095,20.93119,110.09495
73,17015926921,pt_drive,2,20.933339999999998,20.933439999999997,110.0573,110.0574,20.93339,110.05735
74,17017155775,pt_drive,1,20.933539999999997,20.933639999999997,110.0911,110.0912,20.93359,110.09115
75,17018998256,pt_drive,1,20.933839999999996,20.933939999999996,110.0618,110.06190000000001,20.933889999999998,110.06185
76,17020226785,pt_drive,4,20.93404,20.93414,110.06309999999999,110.0632,20.93409,110.06315
77,17041725374,pt_drive,1,20.93754,20.93764,110.019,110.01910000000001,20.93759,110.01905000000001
78,17047254107,pt_drive,4,20.93844,20.93854,110.0601,110.06020000000001,20.93849,110.06015000000001
79,17065682148,pt_drive,1,20.94144,20.94154,110.0902,110.0903,20.94149,110.09025
80,17076738818,pt_drive,1,20.94324,20.94334,110.0928,110.0929,20.94329,110.09285
81,17162120319,pt_drive,2,20.95714,20.95724,110.05669999999999,110.0568,20.95719,110.05675
82,17171948915,pt_drive,2,20.95874,20.95884,110.1035,110.1036,20.95879,110.10355
83,17192833201,pt_drive,2,20.962139999999998,20.962239999999998,110.0549,110.055,20.96219,110.05495
84,17193447419,pt_drive,1,20.962239999999998,20.962339999999998,110.0509,110.051,20.96229,110.05095
85,17228459638,pt_drive,1,20.96794,20.96804,110.00219999999999,110.00229999999999,20.96799,110.00224999999999
86,17229073896,pt_drive,1,20.96804,20.96814,110.00219999999999,110.00229999999999,20.96809,110.00224999999999
87,17248116420,pt_drive,1,20.97114,20.971239999999998,110.0548,110.0549,20.97119,110.05485
88,17332269592,pt_drive,2,20.98484,20.984939999999998,110.03739999999999,110.0375,20.98489,110.03744999999999
89,17342712779,pt_drive,1,20.986539999999998,20.986639999999998,110.11749999999999,110.1176,20.98659,110.11755
90,17431779341,pt_drive,4,21.00104,21.00114,110.0327,110.03280000000001,21.00109,110.03275000000001
91,17512865832,pt_drive,1,21.014239999999997,21.014339999999997,110.4762,110.47630000000001,21.01429,110.47625000000001
92,17522689165,pt_drive,1,21.015839999999997,21.015939999999997,109.9967,109.99680000000001,21.01589,109.99675
93,17522689168,pt_drive,1,21.015839999999997,21.015939999999997,109.99699999999999,109.99709999999999,21.01589,109.99704999999999
94,17550335637,pt_drive,1,21.020339999999997,21.020439999999997,110.4829,110.483,21.02039,110.48295
95,17622199562,pt_drive,1,21.03204,21.03214,110.0568,110.0569,21.03209,110.05685
96,17663358805,pt_drive,1,21.038739999999997,21.038839999999997,110.45249999999999,110.45259999999999,21.03879,110.45254999999999
97,17667658553,pt_drive,1,21.03944,21.03954,110.44669999999999,110.4468,21.03949,110.44675
98,17767165554,pt_drive,1,21.055639999999997,21.055739999999997,110.1672,110.1673,21.05569,110.16725
99,17780681484,pt_drive,1,21.05784,21.05794,110.39259999999999,110.39269999999999,21.05789,110.39264999999999
100,17804021084,pt_drive,3,21.061639999999997,21.061739999999997,110.1722,110.1723,21.06169,110.17225
101,17838415796,pt_drive,1,21.067239999999998,21.067339999999998,109.7986,109.7987,21.06729,109.79865
102,17840878125,pt_drive,1,21.067639999999997,21.067739999999997,110.3283,110.3284,21.06769,110.32835
103,17869134188,pt_drive,1,21.072239999999997,21.072339999999997,110.34779999999999,110.3479,21.07229,110.34785
104,17903529927,pt_drive,2,21.07784,21.077939999999998,110.0769,110.077,21.07789,110.07695
105,17904144185,pt_drive,2,21.077939999999998,21.078039999999998,110.0769,110.077,21.07799,110.07695
106,18019007069,pt_drive,1,21.096639999999997,21.096739999999997,109.7407,109.74080000000001,21.09669,109.74075
107,18045422790,pt_drive,1,21.100939999999998,21.101039999999998,110.0034,110.0035,21.10099,110.00345
108,18062009698,pt_drive,1,21.10364,21.10374,110.1976,110.1977,21.10369,110.19765
109,18101935320,pt_drive,1,21.110139999999998,21.110239999999997,110.08279999999999,110.0829,21.11019,110.08285
110,18116064573,pt_drive,2,21.11244,21.11254,110.2147,110.2148,21.11249,110.21475
111,18130192786,pt_drive,1,21.114739999999998,21.114839999999997,110.2426,110.2427,21.11479,110.24265
112,18165203502,pt_drive,1,21.12044,21.12054,110.0436,110.0437,21.12049,110.04365
113,18184246139,pt_drive,1,21.12354,21.123639999999998,110.10749999999999,110.10759999999999,21.12359,110.10754999999999
114,18216803824,pt_drive,1,21.128839999999997,21.128939999999997,110.3086,110.3087,21.12889,110.30865
115,18256727977,pt_drive,1,21.13534,21.13544,110.0469,110.047,21.13539,110.04695
116,18264096142,pt_drive,1,21.136539999999997,21.136639999999996,109.7538,109.7539,21.136589999999998,109.75385
117,18287442716,pt_drive,1,21.14034,21.140439999999998,110.23079999999999,110.23089999999999,21.14039,110.23084999999999
118,18302184887,pt_drive,1,21.14274,21.14284,110.2287,110.2288,21.14279,110.22875
119,18334740558,pt_drive,3,21.148039999999998,21.148139999999998,110.2284,110.2285,21.14809,110.22845
120,18353169012,pt_drive,1,21.15104,21.151139999999998,110.2998,110.29990000000001,21.15109,110.29985
121,18354397538,pt_drive,1,21.151239999999998,21.151339999999998,110.3008,110.3009,21.15129,110.30085
122,18380193997,pt_drive,1,21.15544,21.15554,110.06309999999999,110.0632,21.15549,110.06315
123,18382039155,pt_drive,1,21.155739999999998,21.155839999999998,110.3015,110.30160000000001,21.15579,110.30155
124,18463733245,pt_drive,1,21.16904,21.16914,110.0791,110.0792,21.16909,110.07915
125,18464963595,pt_drive,1,21.16924,21.16934,110.26249999999999,110.26259999999999,21.16929,110.26254999999999
126,18470490546,pt_drive,1,21.17014,21.17024,110.12539999999998,110.12549999999999,21.17019,110.12544999999999
127,18476020250,pt_drive,1,21.171039999999998,21.171139999999998,110.2636,110.2637,21.17109,110.26365
128,18492603409,pt_drive,1,21.17374,21.17384,110.0829,110.083,21.17379,110.08295
129,18511645324,pt_drive,2,21.17684,21.17694,110.0746,110.0747,21.17689,110.07465
130,18524544391,pt_drive,1,21.178939999999997,21.179039999999997,110.0395,110.03960000000001,21.17899,110.03955
131,18525159056,pt_drive,1,21.179039999999997,21.179139999999997,110.08019999999999,110.0803,21.17909,110.08024999999999
132,18526391567,pt_drive,1,21.17924,21.17934,110.4797,110.4798,21.17929,110.47975
133,18529458869,pt_drive,1,21.17974,21.17984,110.08089999999999,110.08099999999999,21.17979,110.08094999999999
134,18538674514,pt_drive,3,21.18124,21.18134,110.2584,110.2585,21.18129,110.25845
135,18548500015,pt_drive,1,21.18284,21.18294,109.9957,109.9958,21.18289,109.99575
136,18578602587,pt_drive,1,21.187739999999998,21.187839999999998,110.3887,110.3888,21.18779,110.38875
137,18593959260,bike,1,21.19024,21.19034,110.411,110.4111,21.19029,110.41105
138,18597030408,bike,1,21.190739999999998,21.190839999999998,110.39679999999998,110.39689999999999,21.19079,110.39684999999999
139,18599487492,bike,1,21.191139999999997,21.191239999999997,110.40199999999999,110.40209999999999,21.19119,110.40204999999999
140,18607472929,bike,1,21.192439999999998,21.192539999999997,110.41029999999999,110.4104,21.19249,110.41035
141,18610544163,bike,2,21.19294,21.19304,110.40469999999999,110.4048,21.19299,110.40474999999999
142,18616685551,pt_drive,1,21.193939999999998,21.194039999999998,110.28549999999998,110.28559999999999,21.19399,110.28554999999999
143,18617300778,pt_drive,2,21.194039999999998,21.194139999999997,110.38239999999999,110.3825,21.19409,110.38244999999999
144,18620986622,bike,1,21.19464,21.19474,110.41199999999999,110.4121,21.19469,110.41205
145,18621600634,pt_drive,2,21.19474,21.19484,110.38739999999999,110.38749999999999,21.19479,110.38744999999999
146,18622214794,pt_drive,1,21.19484,21.19494,110.3776,110.3777,21.19489,110.37765
147,18629586263,bike,1,21.196039999999996,21.196139999999996,110.41489999999999,110.41499999999999,21.196089999999998,110.41494999999999
148,18634497522,pt_drive,1,21.196839999999998,21.196939999999998,110.1344,110.1345,21.19689,110.13445
149,18637571562,bike,1,21.197339999999997,21.197439999999997,110.4094,110.40950000000001,21.19739,110.40945
150,18644328305,bike,1,21.198439999999998,21.198539999999998,110.3999,110.4,21.19849,110.39995
151,18648628199,bike,1,21.19914,21.19924,110.4087,110.4088,21.19919,110.40875
152,18657837535,pt_drive,1,21.20064,21.20074,109.9553,109.9554,21.20069,109.95535
153,18669512841,bike,1,21.20254,21.20264,110.3957,110.39580000000001,21.20259,110.39575
154,18670741282,bike,1,21.20274,21.20284,110.3882,110.3883,21.20279,110.38825
155,18680569585,bike,1,21.20434,21.204439999999998,110.4057,110.4058,21.20439,110.40575
156,18686710968,pt_drive,1,21.20534,21.20544,110.286,110.2861,21.20539,110.28605
157,18689783383,bike,1,21.20584,21.20594,110.3985,110.3986,21.20589,110.39855
158,18689783383,pt_drive,2,21.20584,21.20594,110.3985,110.3986,21.20589,110.39855
159,18708210934,pt_drive,2,21.20884,21.20894,110.3796,110.3797,21.20889,110.37965
160,18714353466,pt_drive,1,21.20984,21.20994,110.3748,110.3749,21.20989,110.37485
161,18716810611,bike,1,21.21024,21.21034,110.3861,110.3862,21.21029,110.38615
162,18716810611,pt_drive,1,21.21024,21.21034,110.3861,110.3862,21.21029,110.38615
163,18717424975,pt_drive,2,21.21034,21.21044,110.3967,110.3968,21.21039,110.39675
164,18727253030,bike,1,21.21194,21.21204,110.3894,110.3895,21.21199,110.38945
165,18727253030,pt_drive,2,21.21194,21.21204,110.3894,110.3895,21.21199,110.38945
166,18732167113,pt_drive,3,21.212739999999997,21.212839999999996,110.3913,110.3914,21.21279,110.39135
167,18734010086,bike,1,21.21304,21.21314,110.4112,110.4113,21.21309,110.41125
168,18737695498,pt_drive,1,21.213639999999998,21.213739999999998,110.3976,110.3977,21.21369,110.39765
169,18743837925,pt_drive,2,21.21464,21.21474,110.38229999999999,110.38239999999999,21.21469,110.38234999999999
170,18753051940,pt_drive,1,21.21614,21.21624,110.39679999999998,110.39689999999999,21.21619,110.39684999999999
171,18753666226,bike,2,21.21624,21.21634,110.39959999999999,110.3997,21.21629,110.39965
172,18753666226,pt_drive,1,21.21624,21.21634,110.39959999999999,110.3997,21.21629,110.39965
173,18754894559,bike,2,21.21644,21.21654,110.3813,110.3814,21.21649,110.38135
174,18754894559,pt_drive,4,21.21644,21.21654,110.3813,110.3814,21.21649,110.38135
175,18767178668,bike,2,21.218439999999998,21.218539999999997,110.27619999999999,110.27629999999999,21.21849,110.27624999999999
176,18767178668,pt_drive,3,21.218439999999998,21.218539999999997,110.27619999999999,110.27629999999999,21.21849,110.27624999999999
177,18773322263,pt_drive,2,21.21944,21.21954,110.3777,110.37780000000001,21.21949,110.37775
178,18776393718,pt_drive,1,21.219939999999998,21.220039999999997,110.3942,110.3943,21.21999,110.39425
179,18776393802,pt_drive,1,21.219939999999998,21.220039999999997,110.40259999999999,110.4027,21.21999,110.40265
180,18777622395,bike,1,21.220139999999997,21.220239999999997,110.41029999999999,110.4104,21.22019,110.41035
181,18789293343,bike,2,21.22204,21.22214,110.41489999999999,110.41499999999999,21.22209,110.41494999999999
182,18794816363,pt_drive,1,21.222939999999998,21.223039999999997,109.8847,109.8848,21.22299,109.88475
183,18797891574,pt_drive,3,21.223439999999997,21.223539999999996,110.2768,110.2769,21.223489999999998,110.27685
184,18802190559,pt_drive,3,21.22414,21.224239999999998,110.1947,110.1948,21.22419,110.19475
